Tags,TopShows,package_name,ConversionNames,Popular,ChannelDescription,Genre,AlternateNames,ShortName,OTT,Channel,zip_code
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",MTV Classic SD|VH 1 Classic|VH1 Classic|VH-1 Classic|VH1 Classic Rock|VH-1 Classic Rock|VH-1 Classics|VH1Classic|VH-1Classic|VHI CLASSIC|MTV Classics,FALSE,,Music,"VH1 Classic, VH1 Classic West, MTV Classic West",MTVCLSC,FALSE,MTV Classic,77882
"National, International",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Outdoor|Outdoor Channel [West]|Outdoor Channel West|OUTDOOR NETWORK|OutdoorChannel|The Outdoor Channel|Outdoor Channel+,FALSE,,Sports,"Outdoor Channel HD, Outdoor Channel [West], Outdoor Channel West",OUTDOOR,FALSE,Outdoor Channel,77882
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,77882
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,77882
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN 2|ESPN-2,TRUE,,Sports,ESPN2 HD,ESPN2,FALSE,ESPN2,36793
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FOX SPORTS ONE|FOX Sports1|foxSPortS 1|FOXSPORTS1|FS1|Speed|Speed Channel|Speed Network|Speed TV|The Speed Channel,FALSE,,Sports,"Fox Sports, Fox Sports 1 HD, Fox Sports HD",,FALSE,Fox Sports 1,36793
"Spanish, Mexican",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Once Mexico|ONCE M�xico|Once Mexico ESP|Once TV|ONCE TV MEXCIO|Once TV Mexico|Once TV M�xico|oNCe tvMeXICo|OnceTV|OnceTVMexico|Once Canal,FALSE,,Multicultural,Once TV Mexico,,FALSE,Canal Once,36793
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",THE WEATER CHANNEL|The Weather Channel (TWC)|The WeATheRChANNeL|ThEWEAThEr chANNEl|THEWEATHERCHANNEL|Weather Channel,FALSE,,Informational,"The Weather Channel HD, TWC, TWC HD, Weather Channel, Weather Channel HD",WEATHER,FALSE,The Weather Channel,36793
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Nick Toons|Nick Toons (SAP)|Nick Toons en Espanol|Nicktoon|Nicktoons (SAP)|Nicktoons Network|Nicktoons Network!|Nicktoons! Network,FALSE,,Family,"Nicktoons HD, Nick Toons, Nick Toons HD, Nick Toons West, Nick Toons West HD",NICKTOONS,FALSE,Nicktoons,36793
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",GMC|GMC (Gospel Music Channel)|Gospel Music Channel|UP ﾖ Uplifting Entertainment|UP tv|UPtv,FALSE,,Religious,UP HD,,FALSE,UP,36793
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",POP TV|Pop!|TV GUIDE|TV Guide Channel|TV GUIDE ENTERTAINMENT|TV Guide Network|TVGN,FALSE,,Informational,"POP HD, POP West, POP West HD",,FALSE,POP,36793
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FXX (W),TRUE,,Entertainment,"FXX HD, FXX West, FXX West HD, FXX HD West",FXX,FALSE,FXX,78962
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Entertainment,"Oxygen HD, OXYGEN, OXYGEN HD, Oxygen West, Oxygen West HD, Oxygen HD West",O2,FALSE,Oxygen,78962
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",American Heroes|AmericanHeroesChannel|Military|Military Channel|MiLitarychanneL|MILTARY CHANNEL|The Military Channel,FALSE,,Educational,Military Channel,AHC,FALSE,American Heroes Channel,78962
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Boomerang (ESP)|Boomerang (SAP)|Boomerang [SAP]|Boomerang CFP|Boomerang en Espanol|Boomerang en Espa�ol|Boomerang Espanol|Boomerang Espa�ol|Boomerang Espanol (SAP)|Boomerang Espa�ol (SAP)|Boomerang Espa�ol SAP|Boomerang SAP,TRUE,,Family,Boomerang [SAP],BMRNG,FALSE,Boomerang,78962
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN CLASSIC SPORTS|ESPN Classic Sports Netwo|ESPN Classics|ESPNClassic|ESpnClassic Sports|ESPN Classic+,FALSE,,Sports,,ESPNCLSC,FALSE,ESPN Classic,78962
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",WE|WE - Women's Entertainment|WE Womenﾒs Entertainment|WE: Womenﾒs Entertainment|We: Womens Entertainment|WE: Women's Entertainment|We: Womens Entertainment West|WetV|Womenﾒs Entertainment|Women's Entertainment,FALSE,,Entertainment,"We tv HD, WE tv West, WE tv HD",WETV,FALSE,WE tv,78962
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",A & E|A&E Arts & Entertainment|A&E Arts&Entertainment|A&E East|A&E Network|A&E West|AandE|AandE West|Arts & Entertainment,TRUE,,Entertainment,"A&E HD, A&E West, A&E West HD",A&E,FALSE,A&E,78962
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",EPSNews|ESPN News,FALSE,,Sports,ESPNews HD,ESPNEWS,FALSE,ESPNews,56687
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ACN|ACN Jewelry Network|J TV|Jewelry|Jewelry Channel|Jewelry Network|Jewelry Television.|Jewelry Televison|Jewelry TV|JeWeLryTeLeVIson|JEWELRYTV|Jewerly Television|Jewerly Television by 'ACN|Jewlery Television|Jewlery TV|JTV,FALSE,,Shopping,JEWELRY,JEWELRY,FALSE,Jewelry Television,56687
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Quality Value Convenience|QVC: Quality Value Convenience Network,FALSE,,Shopping,QVC HD,QVC,FALSE,QVC,56687
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",H2|H2.|History Channel Int'l.|History Intﾒl|History International|History Intl,FALSE,,Educational,"History 2, H2, Viceland HD, VICELAND, VICELAND HD",VICELAND,FALSE,Viceland,56687
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Pursuit Channel HD,,FALSE,Pursuit Channel,56687
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",AXS|AXS TV HD|AxsTV hD|HD Net|HDNet|HDTV - Net,FALSE,,Entertainment,"AXS HD, AXS tv HD, AXS tv",AXSTV,FALSE,AXS TV,56687
Korean,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Multicultural,,ARRGTV,FALSE,Arirang TV,56687
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",HOME SHOPPING|HSN,FALSE,,Shopping,"HSN, HSN HD, Home Shopping Network HD",HSN,FALSE,Home Shopping Network,56687
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN 2|ESPN-2,TRUE,,Sports,ESPN2 HD,ESPN2,FALSE,ESPN2,63967
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FOX SPORTS ONE|FOX Sports1|foxSPortS 1|FOXSPORTS1|FS1|Speed|Speed Channel|Speed Network|Speed TV|The Speed Channel,FALSE,,Sports,"Fox Sports, Fox Sports 1 HD, Fox Sports HD",,FALSE,Fox Sports 1,63967
"Spanish, Mexican",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Once Mexico|ONCE M�xico|Once Mexico ESP|Once TV|ONCE TV MEXCIO|Once TV Mexico|Once TV M�xico|oNCe tvMeXICo|OnceTV|OnceTVMexico|Once Canal,FALSE,,Multicultural,Once TV Mexico,,FALSE,Canal Once,63967
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",THE WEATER CHANNEL|The Weather Channel (TWC)|The WeATheRChANNeL|ThEWEAThEr chANNEl|THEWEATHERCHANNEL|Weather Channel,FALSE,,Informational,"The Weather Channel HD, TWC, TWC HD, Weather Channel, Weather Channel HD",WEATHER,FALSE,The Weather Channel,63967
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Nick Toons|Nick Toons (SAP)|Nick Toons en Espanol|Nicktoon|Nicktoons (SAP)|Nicktoons Network|Nicktoons Network!|Nicktoons! Network,FALSE,,Family,"Nicktoons HD, Nick Toons, Nick Toons HD, Nick Toons West, Nick Toons West HD",NICKTOONS,FALSE,Nicktoons,63967
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",GMC|GMC (Gospel Music Channel)|Gospel Music Channel|UP ﾖ Uplifting Entertainment|UP tv|UPtv,FALSE,,Religious,UP HD,,FALSE,UP,63967
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",POP TV|Pop!|TV GUIDE|TV Guide Channel|TV GUIDE ENTERTAINMENT|TV Guide Network|TVGN,FALSE,,Informational,"POP HD, POP West, POP West HD",,FALSE,POP,63967
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN CLASSIC SPORTS|ESPN Classic Sports Netwo|ESPN Classics|ESPNClassic|ESpnClassic Sports|ESPN Classic+,FALSE,,Sports,,ESPNCLSC,FALSE,ESPN Classic,78963
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",WE|WE - Women's Entertainment|WE Womenﾒs Entertainment|WE: Womenﾒs Entertainment|We: Womens Entertainment|WE: Women's Entertainment|We: Womens Entertainment West|WetV|Womenﾒs Entertainment|Women's Entertainment,FALSE,,Entertainment,"We tv HD, WE tv West, WE tv HD",WETV,FALSE,WE tv,78963
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",A & E|A&E Arts & Entertainment|A&E Arts&Entertainment|A&E East|A&E Network|A&E West|AandE|AandE West|Arts & Entertainment,TRUE,,Entertainment,"A&E HD, A&E West, A&E West HD",A&E,FALSE,A&E,78963
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FX East|FX Network|FX West|FX-East,TRUE,,Entertainment,"FX HD, FX West, FX West HD, FX HD [West]",FX,FALSE,FX,78963
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,78963
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,78963
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,78963
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ESPN CLASSIC SPORTS|ESPN Classic Sports Netwo|ESPN Classics|ESPNClassic|ESpnClassic Sports|ESPN Classic+,FALSE,,Sports,,ESPNCLSC,FALSE,ESPN Classic,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",WE|WE - Women's Entertainment|WE Womenﾒs Entertainment|WE: Womenﾒs Entertainment|We: Womens Entertainment|WE: Women's Entertainment|We: Womens Entertainment West|WetV|Womenﾒs Entertainment|Women's Entertainment,FALSE,,Entertainment,"We tv HD, WE tv West, WE tv HD",WETV,FALSE,WE tv,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",A & E|A&E Arts & Entertainment|A&E Arts&Entertainment|A&E East|A&E Network|A&E West|AandE|AandE West|Arts & Entertainment,TRUE,,Entertainment,"A&E HD, A&E West, A&E West HD",A&E,FALSE,A&E,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FX East|FX Network|FX West|FX-East,TRUE,,Entertainment,"FX HD, FX West, FX West HD, FX HD [West]",FX,FALSE,FX,78599
English,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",ABC FAM|ABC Family|ABC Family Channel|ABC Family Channel East|ABC Family East|ABC Family West|ABCFAMILY,FALSE,,Family,"ABC Family, Freeform HD, Freeform West",FREEFORM,FALSE,Freeform,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Sci Fi|Sci Fi Channel|Science Fiction Channel|Sci-Fi|Sci-Fi Channel|Sy fy|Syfy (W)|SyFy Channel|Syfy East|Syfy West,FALSE,,Entertainment,"Syfy HD, Syfy West, Syfy West HD, Syfy HD West",SYFY,FALSE,Syfy,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Animal Planet West|animalplanet,TRUE,,Educational,"Animal Planet HD, Animal Planet West, Animal Planet West HD, Animal Planet HD West",ANMLPLNT,FALSE,Animal Planet,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Disney jr|Disney Jr.|Disney Jr. (W)|DiSneyJr|DisneyJr.|DiSnEyJUniOR,FALSE,,Family,Disney Jr,DSNYJR,FALSE,Disney Junior,78599
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Starz - East|Starz - West|Starz (E)|Starz (East)|Starz (W)|Starz (West)|Starz E|Starz East|Starz East (SAP)|Starz W|Starz West|Starz West (SAP)|STARZ!|Starz! - East|Starz! - West|Starz! (E)|Starz! E|Starz! W|Starz! West|STARz(W),TRUE,,Premium,"STARZ, Starz HD, STARZ HD, Starz West, Starz West HD",STARZ,FALSE,Starz,52772
Movies,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Showtime - East|Showtime - West|Showtime (E)|Showtime (East)|Showtime (W)|SHOWTIME (West)|Showtime E|Showtime East|Showtime East (SAP)|SHOWTIME HD (East)|Showtime W|Showtime West|Showtime West (SAP)|SHOWTIME(W)|SHOWTIMEﾮ|SHOWTIMEﾮ (East)|SHOWTIMEﾮ (West),TRUE,,Premium,"Showtime HD, Showtime West, Showtime West HD",SHOWTIME,FALSE,Showtime,52772
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Cinemax - East|Cinemax - West|Cinemax ﾖ West|Cinemax (E)|Cinemax (East)|Cinemax (W)|Cinemax (West)|Cinemax E|Cinemax East|Cinemax East (SAP)|Cinemax W|Cinemax West|Cinemax West (SAP)|Cinemax(E)|CINEMAX(W),TRUE,,Premium,"Cinemax HD, Cinemax West, Cinemax West HD, MAX HD",MAX,FALSE,Cinemax,52772
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",USA|USA (W)|USA Network East|USA Network West|uSaNetWork|USATV,TRUE,,Entertainment,"USA, USA HD, USA Network HD, USA Network West, USA Network West HD, USA West, USA West HD, USA HD West",USA,FALSE,USA Network,52772
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TNT - Turner Network Television|TNT (Turner Network Television)|TNT West|TNT: Turner Network Television|Turner Network Television|Turner Network Television (TNT),TRUE,,Entertainment,"TNT HD, TNT West, TNT West HD, TNT HD West, TNT HD [West]",TNT,FALSE,TNT,52772
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Discovery Times|Discovery Times Channel|I.D.|ID|ID - Investigation Discovery|ID Discovery|ID-Investigation Discovery|Investigation Discovery (ID)|InvestigationDiscovery|Investigative Discovery,FALSE,,Educational,"Investigation Discovery HD, Investigation Discovery HD West",ID,FALSE,Investigation Discovery,52772
International,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,TRUE,,Sports,ESPN HD,ESPN,FALSE,ESPN,52772
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Starz - East|Starz - West|Starz (E)|Starz (East)|Starz (W)|Starz (West)|Starz E|Starz East|Starz East (SAP)|Starz W|Starz West|Starz West (SAP)|STARZ!|Starz! - East|Starz! - West|Starz! (E)|Starz! E|Starz! W|Starz! West|STARz(W),TRUE,,Premium,"STARZ, Starz HD, STARZ HD, Starz West, Starz West HD",STARZ,FALSE,Starz,62796
Movies,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Showtime - East|Showtime - West|Showtime (E)|Showtime (East)|Showtime (W)|SHOWTIME (West)|Showtime E|Showtime East|Showtime East (SAP)|SHOWTIME HD (East)|Showtime W|Showtime West|Showtime West (SAP)|SHOWTIME(W)|SHOWTIMEﾮ|SHOWTIMEﾮ (East)|SHOWTIMEﾮ (West),TRUE,,Premium,"Showtime HD, Showtime West, Showtime West HD",SHOWTIME,FALSE,Showtime,62796
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Cinemax - East|Cinemax - West|Cinemax ﾖ West|Cinemax (E)|Cinemax (East)|Cinemax (W)|Cinemax (West)|Cinemax E|Cinemax East|Cinemax East (SAP)|Cinemax W|Cinemax West|Cinemax West (SAP)|Cinemax(E)|CINEMAX(W),TRUE,,Premium,"Cinemax HD, Cinemax West, Cinemax West HD, MAX HD",MAX,FALSE,Cinemax,62796
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",USA|USA (W)|USA Network East|USA Network West|uSaNetWork|USATV,TRUE,,Entertainment,"USA, USA HD, USA Network HD, USA Network West, USA Network West HD, USA West, USA West HD, USA HD West",USA,FALSE,USA Network,62796
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TNT - Turner Network Television|TNT (Turner Network Television)|TNT West|TNT: Turner Network Television|Turner Network Television|Turner Network Television (TNT),TRUE,,Entertainment,"TNT HD, TNT West, TNT West HD, TNT HD West, TNT HD [West]",TNT,FALSE,TNT,62796
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Discovery Times|Discovery Times Channel|I.D.|ID|ID - Investigation Discovery|ID Discovery|ID-Investigation Discovery|Investigation Discovery (ID)|InvestigationDiscovery|Investigative Discovery,FALSE,,Educational,"Investigation Discovery HD, Investigation Discovery HD West",ID,FALSE,Investigation Discovery,62796
International,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,TRUE,,Sports,ESPN HD,ESPN,FALSE,ESPN,62796
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Starz - East|Starz - West|Starz (E)|Starz (East)|Starz (W)|Starz (West)|Starz E|Starz East|Starz East (SAP)|Starz W|Starz West|Starz West (SAP)|STARZ!|Starz! - East|Starz! - West|Starz! (E)|Starz! E|Starz! W|Starz! West|STARz(W),TRUE,,Premium,"STARZ, Starz HD, STARZ HD, Starz West, Starz West HD",STARZ,FALSE,Starz,54990
Movies,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Showtime - East|Showtime - West|Showtime (E)|Showtime (East)|Showtime (W)|SHOWTIME (West)|Showtime E|Showtime East|Showtime East (SAP)|SHOWTIME HD (East)|Showtime W|Showtime West|Showtime West (SAP)|SHOWTIME(W)|SHOWTIMEﾮ|SHOWTIMEﾮ (East)|SHOWTIMEﾮ (West),TRUE,,Premium,"Showtime HD, Showtime West, Showtime West HD",SHOWTIME,FALSE,Showtime,54990
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Cinemax - East|Cinemax - West|Cinemax ﾖ West|Cinemax (E)|Cinemax (East)|Cinemax (W)|Cinemax (West)|Cinemax E|Cinemax East|Cinemax East (SAP)|Cinemax W|Cinemax West|Cinemax West (SAP)|Cinemax(E)|CINEMAX(W),TRUE,,Premium,"Cinemax HD, Cinemax West, Cinemax West HD, MAX HD",MAX,FALSE,Cinemax,54990
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",USA|USA (W)|USA Network East|USA Network West|uSaNetWork|USATV,TRUE,,Entertainment,"USA, USA HD, USA Network HD, USA Network West, USA Network West HD, USA West, USA West HD, USA HD West",USA,FALSE,USA Network,54990
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TNT - Turner Network Television|TNT (Turner Network Television)|TNT West|TNT: Turner Network Television|Turner Network Television|Turner Network Television (TNT),TRUE,,Entertainment,"TNT HD, TNT West, TNT West HD, TNT HD West, TNT HD [West]",TNT,FALSE,TNT,54990
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Discovery Times|Discovery Times Channel|I.D.|ID|ID - Investigation Discovery|ID Discovery|ID-Investigation Discovery|Investigation Discovery (ID)|InvestigationDiscovery|Investigative Discovery,FALSE,,Educational,"Investigation Discovery HD, Investigation Discovery HD West",ID,FALSE,Investigation Discovery,54990
International,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,TRUE,,Sports,ESPN HD,ESPN,FALSE,ESPN,54990
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Starz - East|Starz - West|Starz (E)|Starz (East)|Starz (W)|Starz (West)|Starz E|Starz East|Starz East (SAP)|Starz W|Starz West|Starz West (SAP)|STARZ!|Starz! - East|Starz! - West|Starz! (E)|Starz! E|Starz! W|Starz! West|STARz(W),TRUE,,Premium,"STARZ, Starz HD, STARZ HD, Starz West, Starz West HD",STARZ,FALSE,Starz,42759
Movies,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Showtime - East|Showtime - West|Showtime (E)|Showtime (East)|Showtime (W)|SHOWTIME (West)|Showtime E|Showtime East|Showtime East (SAP)|SHOWTIME HD (East)|Showtime W|Showtime West|Showtime West (SAP)|SHOWTIME(W)|SHOWTIMEﾮ|SHOWTIMEﾮ (East)|SHOWTIMEﾮ (West),TRUE,,Premium,"Showtime HD, Showtime West, Showtime West HD",SHOWTIME,FALSE,Showtime,42759
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Cinemax - East|Cinemax - West|Cinemax ﾖ West|Cinemax (E)|Cinemax (East)|Cinemax (W)|Cinemax (West)|Cinemax E|Cinemax East|Cinemax East (SAP)|Cinemax W|Cinemax West|Cinemax West (SAP)|Cinemax(E)|CINEMAX(W),TRUE,,Premium,"Cinemax HD, Cinemax West, Cinemax West HD, MAX HD",MAX,FALSE,Cinemax,42759
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",USA|USA (W)|USA Network East|USA Network West|uSaNetWork|USATV,TRUE,,Entertainment,"USA, USA HD, USA Network HD, USA Network West, USA Network West HD, USA West, USA West HD, USA HD West",USA,FALSE,USA Network,42759
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",TNT - Turner Network Television|TNT (Turner Network Television)|TNT West|TNT: Turner Network Television|Turner Network Television|Turner Network Television (TNT),TRUE,,Entertainment,"TNT HD, TNT West, TNT West HD, TNT HD West, TNT HD [West]",TNT,FALSE,TNT,42759
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Discovery Times|Discovery Times Channel|I.D.|ID|ID - Investigation Discovery|ID Discovery|ID-Investigation Discovery|Investigation Discovery (ID)|InvestigationDiscovery|Investigative Discovery,FALSE,,Educational,"Investigation Discovery HD, Investigation Discovery HD West",ID,FALSE,Investigation Discovery,42759
International,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,TRUE,,Sports,ESPN HD,ESPN,FALSE,ESPN,42759
"Spanish, Mexican",,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Once Mexico|ONCE M�xico|Once Mexico ESP|Once TV|ONCE TV MEXCIO|Once TV Mexico|Once TV M�xico|oNCe tvMeXICo|OnceTV|OnceTVMexico|Once Canal,FALSE,,Multicultural,Once TV Mexico,,FALSE,Canal Once,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",THE WEATER CHANNEL|The Weather Channel (TWC)|The WeATheRChANNeL|ThEWEAThEr chANNEl|THEWEATHERCHANNEL|Weather Channel,FALSE,,Informational,"The Weather Channel HD, TWC, TWC HD, Weather Channel, Weather Channel HD",WEATHER,FALSE,The Weather Channel,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Nick Toons|Nick Toons (SAP)|Nick Toons en Espanol|Nicktoon|Nicktoons (SAP)|Nicktoons Network|Nicktoons Network!|Nicktoons! Network,FALSE,,Family,"Nicktoons HD, Nick Toons, Nick Toons HD, Nick Toons West, Nick Toons West HD",NICKTOONS,FALSE,Nicktoons,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",GMC|GMC (Gospel Music Channel)|Gospel Music Channel|UP ﾖ Uplifting Entertainment|UP tv|UPtv,FALSE,,Religious,UP HD,,FALSE,UP,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",POP TV|Pop!|TV GUIDE|TV Guide Channel|TV GUIDE ENTERTAINMENT|TV Guide Network|TVGN,FALSE,,Informational,"POP HD, POP West, POP West HD",,FALSE,POP,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",FXX (W),TRUE,,Entertainment,"FXX HD, FXX West, FXX West HD, FXX HD West",FXX,FALSE,FXX,79252
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Lifestyle,,DOGTV,FALSE,DOGTV,70792
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,70792
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,INCTV,70792
National,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Sports,Fox Soccer Plus HD,,FALSE,Fox Soccer Plus,66767
,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",,FALSE,,Religious,,,FALSE,INCTV,66767
Italian,,"SELECT,ENTERTAINMENT,CHOICE,XTRA,ULTIMATE,PREMIER",Mediaset,FALSE,,Multicultural,,,FALSE,Mediaset Italia,66767
